Data,Dia da semana,Mes,Ano,Feriado,Cargo,Regime de trabalho,Salario Base,Salario Bruto,Valor_HE_por_hora,Hora_inicio,Hora_fim,qtd_HE,HE_retorno,Tipo_HE
2015-01-14,Quarta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-15,Quinta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-16,Sexta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-17,Sábado,Janeiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-18,Domingo,Janeiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-19,Segunda-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-20,Terça-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-21,Quarta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-22,Quinta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-23,Sexta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,19:30:00,2.5,Receber,Jornada Estendida
2015-01-23,Sexta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,06:30:00,07:30:00,1.0,Receber,Jornada Estendida
2015-01-24,Sábado,Janeiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-25,Domingo,Janeiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-26,Segunda-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,19:30:00,2.5,Receber,Jornada Estendida
2015-01-26,Segunda-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-01-26,Segunda-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,06:30:00,07:30:00,1.0,Receber,Jornada Estendida
2015-01-27,Terça-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,17:30:00,0.5,Receber,Jornada Estendida
2015-01-28,Quarta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-01-29,Quinta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-01-30,Sexta-feira,Janeiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-01-31,Sábado,Janeiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-01,Domingo,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-02,Segunda-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-03,Terça-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-04,Quarta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-05,Quinta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-02-06,Sexta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-02-06,Sexta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-02-07,Sábado,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,15:00:00,20:00:00,5.0,Receber,Folga
2015-02-07,Sábado,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,08:00:00,14:00:00,6.0,Receber,Folga
2015-02-08,Domingo,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-09,Segunda-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-02-09,Segunda-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,19:30:00,2.5,Receber,Jornada Estendida
2015-02-10,Terça-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-02-11,Quarta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-02-12,Quinta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-02-13,Sexta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,21:00:00,4.0,Receber,Jornada Estendida
2015-02-14,Sábado,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,23:00:00,23:59:59,1.0,Receber,Folga
2015-02-15,Domingo,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,00:00:00,00:30:00,0.5,Receber,Folga
2015-02-16,Segunda-feira,Fevereiro,2015,Carnaval,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,13:30:00,17:00:00,3.5,Receber,Jornada Estendida
2015-02-17,Terça-feira,Fevereiro,2015,Quarta-feira de cinzas,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,10:00:00,12:30:00,2.5,Receber,Jornada Estendida
2015-02-18,Quarta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,11:00:00,13:00:00,2.0,Receber,Jornada Estendida
2015-02-18,Quarta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-02-19,Quinta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-02-20,Sexta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-21,Sábado,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-22,Domingo,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-23,Segunda-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-24,Terça-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-25,Quarta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-26,Quinta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-27,Sexta-feira,Fevereiro,2015,Nao,Eletricista,Trabalho,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-02-28,Sábado,Fevereiro,2015,Nao,Eletricista,Folga,1.341185142,1.7435406846000001,0.008717703423,,,0.0,,nan
2015-03-01,Domingo,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-02,Segunda-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:30:00,19:30:00,2.0,Receber,Jornada Estendida
2015-03-03,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-03-04,Quarta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:30:00,19:30:00,2.0,Receber,Jornada Estendida
2015-03-05,Quinta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-03-06,Sexta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-07,Sábado,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-08,Domingo,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,08:00:00,13:00:00,5.0,Receber,Folga
2015-03-09,Segunda-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2015-03-10,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-03-11,Quarta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2015-03-12,Quinta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,17:30:00,0.5,Receber,Jornada Estendida
2015-03-13,Sexta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:00:00,12:30:00,0.5,Receber,Jornada Estendida
2015-03-13,Sexta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2015-03-14,Sábado,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-15,Domingo,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-16,Segunda-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2015-03-17,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-18,Quarta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2015-03-19,Quinta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2015-03-19,Quinta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-03-20,Sexta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-21,Sábado,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-22,Domingo,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-23,Segunda-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-03-24,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,20:00:00,3.0,Receber,Jornada Estendida
2015-03-24,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-03-25,Quarta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2015-03-26,Quinta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-27,Sexta-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,19:00:00,2.0,Receber,Jornada Estendida
2015-03-28,Sábado,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-29,Domingo,Março,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-30,Segunda-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-03-31,Terça-feira,Março,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-01,Quarta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,21:00:00,4.0,Receber,Jornada Estendida
2015-04-02,Quinta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-03,Sexta-feira,Abril,2015,Paixao de Cristo,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-04,Sábado,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-05,Domingo,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-06,Segunda-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2015-04-07,Terça-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-08,Quarta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-09,Quinta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-10,Sexta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-11,Sábado,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-12,Domingo,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-13,Segunda-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-14,Terça-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,05:30:00,07:30:00,2.0,Receber,Jornada Estendida
2015-04-15,Quarta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-16,Quinta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-17,Sexta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-18,Sábado,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-19,Domingo,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-20,Segunda-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-21,Terça-feira,Abril,2015,Tiradentes,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-22,Quarta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-04-23,Quinta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:30:00,18:30:00,1.0,Receber,Jornada Estendida
2015-04-24,Sexta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,17:30:00,19:30:00,2.0,Receber,Jornada Estendida
2015-04-24,Sexta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2015-04-25,Sábado,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,14:00:00,20:00:00,6.0,Receber,Folga
2015-04-25,Sábado,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,21:00:00,23:30:00,2.5,Receber,Folga
2015-04-26,Domingo,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,10:30:00,16:30:00,6.0,Receber,Folga
2015-04-26,Domingo,Abril,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,17:30:00,21:30:00,4.0,Receber,Folga
2015-04-27,Segunda-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-28,Terça-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-29,Quarta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-04-30,Quinta-feira,Abril,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-01,Sexta-feira,Maio,2015,Dia do Trabalho,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-02,Sábado,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-03,Domingo,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-04,Segunda-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-05,Terça-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-06,Quarta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-07,Quinta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-08,Sexta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-09,Sábado,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-10,Domingo,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-11,Segunda-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-12,Terça-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-13,Quarta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-14,Quinta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-15,Sexta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-16,Sábado,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-17,Domingo,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-18,Segunda-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-19,Terça-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-20,Quarta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-21,Quinta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-22,Sexta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-23,Sábado,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-24,Domingo,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-25,Segunda-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-26,Terça-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-27,Quarta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-28,Quinta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-29,Sexta-feira,Maio,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-30,Sábado,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-05-31,Domingo,Maio,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-01,Segunda-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-02,Terça-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-03,Quarta-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-04,Quinta-feira,Junho,2015,Corpus Christi,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-05,Sexta-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-06,Sábado,Junho,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-07,Domingo,Junho,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-08,Segunda-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-09,Terça-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-10,Quarta-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-11,Quinta-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-12,Sexta-feira,Junho,2015,Nao,Eletricista,Trabalho,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
2015-06-13,Sábado,Junho,2015,Nao,Eletricista,Folga,1.381419517,1.7958453721000003,0.008979226860500001,,,0.0,,nan
